2012/11/01 21:16:44,156,63129
2012/11/01 21:16:50,157,63311
2012/11/01 21:16:54,158,63491
2012/11/01 21:17:06,159,63513
2012/11/01 21:17:10,160,63542
2012/11/01 21:17:23,161,63657
2012/11/01 21:17:42,162,63704
2012/11/01 21:17:48,163,64050
2012/11/01 21:17:53,164,64781
2012/11/01 21:18:14,165,64854
2012/11/01 21:18:21,166,64885
2012/11/01 21:18:25,167,65000
2012/11/01 21:18:27,168,65033
2012/11/01 21:18:32,169,65116
2012/11/01 21:18:44,170,66210
2012/11/01 21:19:21,171,66333
2012/11/01 21:20:04,172,66345
2012/11/01 21:21:00,173,69196
2012/11/01 21:21:04,174,69249
2012/11/01 21:21:22,175,70659
2012/11/01 21:21:31,176,70686
2012/11/01 21:21:44,177,70767
2012/11/01 21:21:46,178,73069
2012/11/01 21:22:23,179,73265
2012/11/01 21:22:38,180,73282
2012/11/01 21:22:39,181,73763
2012/11/01 21:22:47,182,73829
2012/11/01 21:22:50,183,74107
2012/11/01 21:23:13,184,74263
2012/11/01 21:23:52,185,74277
2012/11/01 21:24:17,186,74331
2012/11/01 21:24:19,187,74373
2012/11/01 21:24:37,188,75156
2012/11/01 21:24:47,189,75236
2012/11/01 21:25:09,190,75265
2012/11/01 21:25:17,191,75701
2012/11/01 21:25:25,192,78126
2012/11/01 21:25:42,193,79162
2012/11/01 21:25:44,194,79197
2012/11/01 21:26:08,195,79713
2012/11/01 21:26:11,196,79772
2012/11/01 21:26:36,197,79907
2012/11/01 21:27:09,198,79979
2012/11/01 21:27:18,199,80068
2012/11/01 21:27:33,200,80153
2012/11/01 21:27:44,201,80359
2012/11/01 21:28:04,202,80613
2012/11/01 21:28:10,203,80992
2012/11/01 21:28:31,204,81099
2012/11/01 21:28:50,205,82332
2012/11/01 21:29:05,206,83280
2012/11/01 21:29:13,207,83525
2012/11/01 21:29:15,208,83561
2012/11/01 21:29:27,209,83657
2012/11/01 21:29:45,210,84100
2012/11/01 21:29:51,211,84717
2012/11/01 21:29:53,212,85220
2012/11/01 21:30:04,213,87401
2012/11/01 21:30:13,214,87419
2012/11/01 21:30:21,215,87959
2012/11/01 21:30:25,216,89037
2012/11/01 21:30:28,217,89058
2012/11/01 21:30:32,218,89561
2012/11/01 21:30:41,219,89657
2012/11/01 21:30:54,220,89685
2012/11/01 21:31:01,221,89772
2012/11/01 21:31:05,222,89828
2012/11/01 21:31:16,223,89834
2012/11/01 21:31:19,224,89885
2012/11/01 21:31:58,225,89950
2012/11/01 21:32:33,226,89989
2012/11/01 21:32:54,227,90060
2012/11/01 21:33:04,228,90591
2012/11/01 21:33:12,229,90596
2012/11/01 21:33:22,230,90682
2012/11/01 21:33:51,231,90704
2012/11/01 21:33:59,232,90835
2012/11/01 21:34:14,233,90909
2012/11/01 21:34:25,234,91278
2012/11/01 21:34:38,235,91370
2012/11/01 21:34:54,236,91506
2012/11/01 21:35:32,237,92733
2012/11/01 21:35:58,238,92893
2012/11/01 21:36:16,239,92911
2012/11/01 21:36:36,240,92927
2012/11/01 21:36:41,241,93056
2012/11/01 21:36:50,242,93109
2012/11/01 21:37:09,243,93255
2012/11/01 21:37:14,244,94713
2012/11/01 21:38:00,245,95011
2012/11/01 21:38:28,246,95043
2012/11/01 21:38:44,247,95156
2012/11/01 21:38:46,248,96349
2012/11/01 21:38:57,249,96393
2012/11/01 21:39:14,250,96478
2012/11/01 21:40:33,251,96835
2012/11/01 21:40:40,252,96849
2012/11/01 21:40:49,253,96891
2012/11/01 21:40:51,254,96900
2012/11/01 21:40:54,255,97183
2012/11/01 21:41:05,256,97206
2012/11/01 21:41:39,257,97212
2012/11/01 21:41:55,258,97218
2012/11/01 21:41:59,259,97342
2012/11/01 21:42:00,260,97529
2012/11/01 21:42:17,261,97554
2012/11/01 21:42:18,262,97585
2012/11/01 21:42:44,263,97653
2012/11/01 21:43:05,264,97830
2012/11/01 21:43:19,265,98011
2012/11/01 21:43:37,266,103471
2012/11/01 21:43:40,267,104860
2012/11/01 21:44:04,268,104874
2012/11/01 21:44:10,269,104916
2012/11/01 21:44:38,270,105032
2012/11/01 21:44:43,271,106022
2012/11/01 21:45:34,272,106210
2012/11/01 21:45:43,273,110690
2012/11/01 21:45:49,274,110762
2012/11/01 21:46:13,275,112265
2012/11/01 21:46:17,276,113494
2012/11/01 21:46:25,277,113539
2012/11/01 21:46:36,278,113591
2012/11/01 21:46:48,279,114248
2012/11/01 21:46:51,280,114325
2012/11/01 21:46:52,281,114381
2012/11/01 21:46:55,282,114455
2012/11/01 21:47:07,283,116222
2012/11/01 21:47:19,284,116248
2012/11/01 21:47:32,285,123861
2012/11/01 21:47:51,286,123876
2012/11/01 21:48:14,287,124041
2012/11/01 21:48:21,288,124714
2012/11/01 21:48:31,289,125007
2012/11/01 21:48:32,290,125901
2012/11/01 21:48:35,291,127701
2012/11/01 21:48:47,292,128527
2012/11/01 21:49:01,293,129418
2012/11/01 21:49:43,294,129544
2012/11/01 21:49:44,295,130014
2012/11/01 21:49:55,296,130379
2012/11/01 21:49:59,297,132494
2012/11/01 21:50:25,298,132527
2012/11/01 21:50:26,299,132715
2012/11/01 21:50:36,300,132878
2012/11/01 21:50:47,301,132893
2012/11/01 21:51:00,302,133037
2012/11/01 21:51:20,303,133332
2012/11/01 21:51:28,304,133430
2012/11/01 21:51:31,305,141399
2012/11/01 21:51:42,306,141413
2012/11/01 21:51:46,307,141720
2012/11/01 21:52:02,308,142117
2012/11/01 21:52:09,309,142271
2012/11/01 21:52:10,310,142566
2012/11/01 21:52:24,311,143046
2012/11/01 21:52:28,312,143447
2012/11/01 21:52:32,313,144236
2012/11/01 21:52:45,314,144438
2012/11/01 21:52:47,315,144550
2012/11/01 21:52:49,316,144986
2012/11/01 21:53:22,317,145000
2012/11/01 21:53:24,318,145233
2012/11/01 21:53:48,319,147921
2012/11/01 21:53:50,320,148169
2012/11/01 21:53:56,321,148326
2012/11/01 21:54:19,322,148481
2012/11/01 21:54:28,323,148656
2012/11/01 21:54:42,324,148785
2012/11/01 21:54:50,325,150475
2012/11/01 21:54:53,326,152235
2012/11/01 21:55:05,327,152332
2012/11/01 21:55:08,328,154449
2012/11/01 21:55:16,329,154746
2012/11/01 21:55:18,330,155450
2012/11/01 21:55:21,331,155466
2012/11/01 21:55:26,332,155560
2012/11/01 21:55:38,333,155957
2012/11/01 21:55:45,334,157451
2012/11/01 21:55:47,335,158915
2012/11/01 21:55:53,336,158934
2012/11/01 21:56:02,337,158998
2012/11/01 21:56:22,338,159045
2012/11/01 21:56:24,339,159418
2012/11/01 21:56:35,340,160303
2012/11/01 21:56:59,341,161922
2012/11/01 21:57:07,342,162591
2012/11/01 21:57:12,343,162899
2012/11/01 21:57:20,344,162929
2012/11/01 21:57:20,345,163115
2012/11/01 21:57:34,346,164223
2012/11/01 21:58:30,347,165086
2012/11/01 21:58:45,348,165321
2012/11/01 21:58:56,349,165434
2012/11/01 21:59:21,350,166220
2012/11/01 21:59:26,351,166743
2012/11/01 21:59:44,352,166904
2012/11/01 21:59:56,353,166940
2012/11/01 22:00:34,354,166970
2012/11/01 22:00:35,355,167023
2012/11/01 22:00:40,356,168805
2012/11/01 22:00:46,357,168874
2012/11/01 22:00:59,358,169047
2012/11/01 22:01:06,359,169085
2012/11/01 22:01:18,360,170553
2012/11/01 22:01:32,361,170572
2012/11/01 22:01:36,362,171079
2012/11/01 22:02:08,363,171111
2012/11/01 22:02:18,364,171284
2012/11/01 22:02:31,365,171490
2012/11/01 22:02:52,366,171624
2012/11/01 22:02:57,367,174223
2012/11/01 22:02:59,368,176714
2012/11/01 22:03:08,369,177668
2012/11/01 22:03:14,370,178443
2012/11/01 22:03:16,371,178577
2012/11/01 22:03:27,372,179191
2012/11/01 22:03:30,373,179649
2012/11/01 22:03:37,374,182882
2012/11/01 22:03:44,375,183138
2012/11/01 22:03:46,376,183170
2012/11/01 22:03:51,377,183850
2012/11/01 22:04:00,378,184580
2012/11/01 22:04:01,379,184832
2012/11/01 22:04:03,380,185333
2012/11/01 22:04:12,381,185646
2012/11/01 22:04:19,382,185690
2012/11/01 22:04:27,383,185798
2012/11/01 22:04:32,384,185864
2012/11/01 22:04:35,385,185910
2012/11/01 22:04:45,386,186135
2012/11/01 22:04:48,387,186439
2012/11/01 22:05:04,388,186565
2012/11/01 22:05:06,389,186653
2012/11/01 22:05:33,390,188379
2012/11/01 22:05:56,391,188419
2012/11/01 22:06:09,392,188566
2012/11/01 22:06:13,393,188573
2012/11/01 22:06:13,394,188786
2012/11/01 22:06:14,395,188850
2012/11/01 22:06:19,396,189079
2012/11/01 22:06:36,397,189167
2012/11/01 22:06:43,398,189468
2012/11/01 22:06:48,399,190082
2012/11/01 22:06:51,400,190239
2012/11/01 22:07:10,401,190259
2012/11/01 22:07:13,402,190299
2012/11/01 22:07:20,403,190328
2012/11/01 22:07:50,404,192330
2012/11/01 22:07:59,405,192425
2012/11/01 22:08:17,406,192466
2012/11/01 22:08:20,407,192984
2012/11/01 22:08:21,408,249659
2012/11/01 22:08:22,409,250006
2012/11/01 22:08:54,410,250379
2012/11/01 22:09:07,411,250997
2012/11/01 22:09:15,412,251046
2012/11/01 22:09:17,413,251062
2012/11/01 22:09:20,414,252530
2012/11/01 22:09:23,415,252561
2012/11/01 22:09:25,416,253488
2012/11/01 22:09:32,417,253530
2012/11/01 22:09:36,418,254146
2012/11/01 22:09:38,419,254180
2012/11/01 22:09:44,420,254501
2012/11/01 22:09:46,421,254575
2012/11/01 22:09:49,422,254585
2012/11/01 22:09:54,423,254712
2012/11/01 22:09:57,424,254828
2012/11/01 22:10:03,425,254983
2012/11/01 22:10:15,426,255249
2012/11/01 22:10:18,427,255298
2012/11/01 22:10:25,428,257715
2012/11/01 22:10:31,429,257965
2012/11/01 22:10:40,430,260221
2012/11/01 22:11:02,431,260262
2012/11/01 22:11:03,432,260279
2012/11/01 22:11:08,433,260421
2012/11/01 22:11:12,434,260793
2012/11/01 22:11:14,435,260795
2012/11/01 22:11:32,436,262622
2012/11/01 22:11:33,437,262641
2012/11/01 22:11:38,438,262645
2012/11/01 22:11:57,439,262875
2012/11/01 22:11:57,440,263135
2012/11/01 22:12:01,441,264470
2012/11/01 22:12:03,442,264708
2012/11/01 22:12:07,443,264957
2012/11/01 22:12:42,444,265347
2012/11/01 22:12:43,445,265681
2012/11/01 22:12:45,446,266534
2012/11/01 22:12:48,447,266860
2012/11/01 22:12:49,448,266955
2012/11/01 22:12:49,449,267231
2012/11/01 22:12:50,450,267267
2012/11/01 22:12:51,451,267637
2012/11/01 22:12:52,452,267924
2012/11/01 22:13:00,453,268371
2012/11/01 22:13:06,454,268385
2012/11/01 22:13:22,455,268781
2012/11/01 22:13:31,456,268882
2012/11/01 22:14:07,457,268958
2012/11/01 22:14:14,458,269271
2012/11/01 22:14:23,459,269547
2012/11/01 22:14:30,460,270595
2012/11/01 22:14:31,461,274159
2012/11/01 22:14:31,462,274245
2012/11/01 22:14:42,463,275194
2012/11/01 22:14:43,464,275246
2012/11/01 22:14:50,465,448008
2012/11/01 22:14:53,466,451212
2012/11/01 22:15:19,467,451503
2012/11/01 22:15:25,468,451538
2012/11/01 22:15:26,469,451707
2012/11/01 22:15:28,470,451733
2012/11/01 22:15:31,471,452198
2012/11/01 22:15:39,472,452375
2012/11/01 22:15:39,473,453150
2012/11/01 22:15:41,474,453267
2012/11/01 22:15:43,475,457854
2012/11/01 22:15:45,476,457875
2012/11/01 22:15:47,477,457949
2012/11/01 22:15:50,478,458143
2012/11/01 22:15:53,479,459001
2012/11/01 22:16:07,480,459063
2012/11/01 22:16:10,481,459177
2012/11/01 22:16:15,482,459309
2012/11/01 22:16:17,483,460467
2012/11/01 22:16:19,484,460523
2012/11/01 22:16:27,485,460733
2012/11/01 22:16:28,486,460764
2012/11/01 22:16:31,487,460805
2012/11/01 22:16:33,488,461013
2012/11/01 22:16:34,489,463628
2012/11/01 22:16:34,490,463768
2012/11/01 22:16:35,491,464117
2012/11/01 22:16:36,492,464158
2012/11/01 22:16:38,493,464657
2012/11/01 22:16:46,494,464729
2012/11/01 22:16:47,495,464797
2012/11/01 22:16:52,496,465240
2012/11/01 22:17:06,497,465695
2012/11/01 22:17:07,498,465881
2012/11/01 22:17:13,499,465970
2012/11/01 22:17:17,500,466542
2012/11/01 22:17:21,501,466652
2012/11/01 22:17:24,502,467016
2012/11/01 22:17:25,503,467097
2012/11/01 22:17:28,504,467140
2012/11/01 22:17:31,505,467188
2012/11/01 22:17:49,506,467302
2012/11/01 22:17:52,507,467577
2012/11/01 22:17:54,508,467735
2012/11/01 22:17:58,509,470625
2012/11/01 22:18:05,510,471184
2012/11/01 22:18:06,511,471336
2012/11/01 22:18:09,512,471618
2012/11/01 22:18:12,513,471749
2012/11/01 22:18:14,514,471822
2012/11/01 22:18:16,515,471920
2012/11/01 22:18:18,516,471936
2012/11/01 22:18:24,517,472026
2012/11/01 22:18:25,518,473088
2012/11/01 22:18:33,519,477468
2012/11/01 22:18:35,520,477564
2012/11/01 22:18:40,521,477702
2012/11/01 22:18:42,522,477752
2012/11/01 22:18:45,523,477823
2012/11/01 22:18:47,524,478152
2012/11/01 22:18:49,525,479919
2012/11/01 22:18:49,526,480263
2012/11/01 22:18:52,527,480274
2012/11/01 22:19:00,528,480443
2012/11/01 22:19:02,529,480458
2012/11/01 22:19:05,530,480632
2012/11/01 22:19:05,531,480744
2012/11/01 22:19:06,532,480862
2012/11/01 22:19:12,533,486516
2012/11/01 22:19:12,534,486543
2012/11/01 22:19:12,535,486616
2012/11/01 22:19:35,536,486657
2012/11/01 22:19:38,537,486877
2012/11/01 22:19:40,538,487121
2012/11/01 22:19:45,539,488512
2012/11/01 22:19:46,540,488818
2012/11/01 22:19:46,541,488865
2012/11/01 22:19:48,542,489451
2012/11/01 22:19:53,543,489541
2012/11/01 22:20:00,544,489711
2012/11/01 22:20:01,545,489914
2012/11/01 22:20:09,546,489934
2012/11/01 22:20:09,547,490610
2012/11/01 22:20:11,548,490741
2012/11/01 22:20:14,549,490856
2012/11/01 22:20:18,550,491147
2012/11/01 22:20:23,551,491290
2012/11/01 22:20:30,552,491457
2012/11/01 22:20:32,553,491877
2012/11/01 22:20:46,554,492018
2012/11/01 22:20:47,555,492563
2012/11/01 22:20:49,556,492644
2012/11/01 22:20:55,557,492651
2012/11/01 22:21:03,558,492975
2012/11/01 22:21:04,559,493103
2012/11/01 22:21:07,560,493379
2012/11/01 22:21:11,561,493385
2012/11/01 22:21:15,562,494174
2012/11/01 22:21:26,563,494254
2012/11/01 22:21:34,564,494283
2012/11/01 22:21:36,565,494817
2012/11/01 22:21:37,566,495712
2012/11/01 22:21:37,567,495919
2012/11/01 22:21:38,568,496194
2012/11/01 22:21:55,569,496279
2012/11/01 22:22:00,570,497798
2012/11/01 22:22:05,571,497830
2012/11/01 22:22:10,572,498425
2012/11/01 22:22:14,573,498626
2012/11/01 22:22:17,574,500024
2012/11/01 22:22:20,575,501066
2012/11/01 22:22:25,576,501101
2012/11/01 22:22:34,577,501312
2012/11/01 22:22:42,578,501495
2012/11/01 22:22:44,579,503745
2012/11/01 22:22:45,580,504208
2012/11/01 22:22:55,581,504256
2012/11/01 22:22:55,582,504259
2012/11/01 22:23:03,583,504349
2012/11/01 22:23:04,584,504466
2012/11/01 22:23:11,585,504763
2012/11/01 22:23:14,586,504816
2012/11/01 22:23:19,587,505057
2012/11/01 22:23:27,588,505104
2012/11/01 22:23:30,589,506677
2012/11/01 22:23:37,590,507063
2012/11/01 22:23:43,591,507442
2012/11/01 22:23:44,592,507487
2012/11/01 22:23:45,593,507534
2012/11/01 22:23:49,594,508990
2012/11/01 22:23:51,595,509098
2012/11/01 22:24:10,596,509119
2012/11/01 22:24:11,597,509349
2012/11/01 22:24:13,598,509963
2012/11/01 22:24:14,599,510381
2012/11/01 22:24:17,600,510383
2012/11/01 22:24:21,601,510425
2012/11/01 22:24:23,602,511308
2012/11/01 22:24:31,603,511369
2012/11/01 22:24:31,604,511547
2012/11/01 22:24:32,605,511611
2012/11/01 22:24:33,606,511658
2012/11/01 22:24:35,607,511763
2012/11/01 22:24:38,608,511857
2012/11/01 22:24:43,609,512010
2012/11/01 22:24:48,610,512280
2012/11/01 22:24:52,611,513158
2012/11/01 22:24:56,612,513178
2012/11/01 22:25:02,613,513352
2012/11/01 22:25:05,614,514165
2012/11/01 22:25:07,615,514501
2012/11/01 22:25:13,616,514566
2012/11/01 22:25:16,617,514629
2012/11/01 22:25:20,618,514843
2012/11/01 22:25:40,619,514876
2012/11/01 22:26:00,620,514887
2012/11/01 22:26:00,621,514900
2012/11/01 22:26:02,622,516132
2012/11/01 22:26:12,623,516479
2012/11/01 22:26:15,624,516588
2012/11/01 22:26:16,625,518773
2012/11/01 22:26:28,626,518852
2012/11/01 22:26:29,627,518880
2012/11/01 22:26:37,628,519376
2012/11/01 22:26:46,629,519990
2012/11/01 22:26:49,630,523795
2012/11/01 22:27:12,631,523833
2012/11/01 22:27:12,632,523948
2012/11/01 22:27:14,633,524672
2012/11/01 22:27:19,634,524730
2012/11/01 22:27:21,635,525717
2012/11/01 22:27:35,636,525991
2012/11/01 22:27:39,637,526191
2012/11/01 22:27:57,638,526798
2012/11/01 22:28:03,639,527101
2012/11/01 22:28:06,640,527121
2012/11/01 22:28:08,641,527124
2012/11/01 22:28:15,642,527333
2012/11/01 22:28:25,643,527342
2012/11/01 22:28:29,644,527382
2012/11/01 22:28:34,645,527709
2012/11/01 22:28:54,646,527727
2012/11/01 22:28:58,647,527782
2012/11/01 22:29:01,648,527800
2012/11/01 22:29:02,649,528097
2012/11/01 22:29:05,650,528107
2012/11/01 22:29:06,651,528227
2012/11/01 22:29:11,652,528315
2012/11/01 22:29:11,653,528354
2012/11/01 22:29:13,654,528645
2012/11/01 22:29:18,655,528711
2012/11/01 22:29:18,656,529087
2012/11/01 22:29:29,657,529117
2012/11/01 22:29:31,658,529368
2012/11/01 22:29:36,659,529534
2012/11/01 22:29:36,660,529564
2012/11/01 22:29:40,661,529631
2012/11/01 22:29:54,662,529671
2012/11/01 22:29:59,663,529852
2012/11/01 22:30:12,664,530006
2012/11/01 22:30:16,665,530111
2012/11/01 22:30:27,666,532371
2012/11/01 22:30:37,667,532497
2012/11/01 22:30:38,668,533296
2012/11/01 22:30:44,669,533655
2012/11/01 22:30:48,670,533694
2012/11/01 22:31:01,671,534035
2012/11/01 22:31:02,672,534070
2012/11/01 22:31:09,673,534242
2012/11/01 22:31:13,674,535175
2012/11/01 22:31:15,675,535182
2012/11/01 22:31:16,676,535266
2012/11/01 22:31:16,677,535296
2012/11/01 22:31:17,678,535456
2012/11/01 22:31:20,679,536017
2012/11/01 22:31:27,680,536101
2012/11/01 22:31:29,681,536317
2012/11/01 22:31:33,682,536329
2012/11/01 22:31:41,683,536434
2012/11/01 22:31:45,684,536578
2012/11/01 22:31:46,685,536712
2012/11/01 22:31:48,686,536822
2012/11/01 22:31:57,687,538762
2012/11/01 22:32:05,688,539016
2012/11/01 22:32:07,689,539069
2012/11/01 22:32:17,690,539891
2012/11/01 22:32:29,691,540338
2012/11/01 22:32:34,692,540341
2012/11/01 22:32:44,693,540455
2012/11/01 22:32:50,694,540528
2012/11/01 22:32:54,695,540565
2012/11/01 22:32:58,696,540949
2012/11/01 22:33:00,697,540993
2012/11/01 22:33:22,698,541425
2012/11/01 22:33:24,699,541751
2012/11/01 22:33:37,700,542194
2012/11/01 22:33:39,701,542574
2012/11/01 22:33:46,702,542750
2012/11/01 22:33:47,703,543316
2012/11/01 22:34:15,704,543360
2012/11/01 22:34:25,705,543407
2012/11/01 22:34:29,706,543419
2012/11/01 22:34:43,707,543448
2012/11/01 22:34:44,708,543552
2012/11/01 22:34:45,709,544024
2012/11/01 22:34:47,710,545417
2012/11/01 22:34:48,711,547974
2012/11/01 22:34:49,712,547983
2012/11/01 22:34:50,713,548067
2012/11/01 22:35:04,714,549465
2012/11/01 22:35:05,715,549703
2012/11/01 22:35:06,716,550132
2012/11/01 22:35:07,717,550229
2012/11/01 22:35:15,718,550254
2012/11/01 22:35:22,719,550425
2012/11/01 22:35:30,720,550445
2012/11/01 22:35:34,721,550631
2012/11/01 22:35:38,722,551543
2012/11/01 22:35:38,723,551747
2012/11/01 22:35:40,724,551873
2012/11/01 22:35:53,725,552300
2012/11/01 22:36:11,726,553451
2012/11/01 22:36:11,727,553845
2012/11/01 22:36:26,728,553854
2012/11/01 22:36:34,729,553866
2012/11/01 22:36:38,730,553946
2012/11/01 22:36:40,731,554887
2012/11/01 22:36:42,732,555093
2012/11/01 22:36:46,733,555290
2012/11/01 22:37:05,734,561601
2012/11/01 22:37:07,735,563532
2012/11/01 22:37:16,736,563585
2012/11/01 22:37:17,737,563606
2012/11/01 22:37:23,738,563634
2012/11/01 22:37:26,739,564680
2012/11/01 22:37:42,740,565625
2012/11/01 22:37:47,741,565705
2012/11/01 22:37:47,742,565878
2012/11/01 22:37:49,743,565991
2012/11/01 22:37:57,744,566062
2012/11/01 22:38:04,745,566410
2012/11/01 22:38:08,746,567814
2012/11/01 22:38:10,747,568290
2012/11/01 22:38:18,748,568528
2012/11/01 22:38:21,749,569208
2012/11/01 22:38:28,750,569592
2012/11/01 22:38:44,751,570084
2012/11/01 22:38:49,752,570360
2012/11/01 22:38:53,753,570762
2012/11/01 22:38:56,754,570774
2012/11/01 22:39:06,755,571300
2012/11/01 22:39:06,756,571324
2012/11/01 22:39:07,757,571392
2012/11/01 22:39:12,758,571949
2012/11/01 22:39:19,759,589603
2012/11/01 22:39:24,760,590316
2012/11/01 22:39:43,761,590370
2012/11/01 22:39:47,762,590736
2012/11/01 22:39:51,763,590871
2012/11/01 22:39:57,764,590919
2012/11/01 22:40:10,765,591233
2012/11/01 22:40:11,766,591969
2012/11/01 22:40:20,767,593726
2012/11/01 22:40:23,768,593843
2012/11/01 22:40:25,769,593908
2012/11/01 22:40:27,770,594089
2012/11/01 22:40:37,771,594172
2012/11/01 22:40:41,772,594350
2012/11/01 22:40:44,773,595564
2012/11/01 22:40:49,774,596587
2012/11/01 22:41:07,775,596627
2012/11/01 22:41:07,776,596738
2012/11/01 22:41:09,777,596743
